change_request_status_id|change_request_id|sla_change_status|created_date_utc|created_user
11637|6075|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000CABE4CA9B40FBC489FFFEE2F5C9E5412716BE10225B33FC5814A5474BB00F9F287198D559520F6DFBB5CF3C072E7946F
11638|6074|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000C09F4428E5B242C1EB8FB4E34D8EDBFB89F6145FB4A2CAC8EED866DA6AA323F5FA94A5ACE1D386068845AE5EFEC7196E
11639|6070|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000091D956E973D22F96DE655B826890AC46CC57D2190FCE837A205367586FD7621F358E4498328A9703EFBEAAE0CBE4E096
11640|6069|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D6AED13A8AD48C6015D91A7A6D8B6E7AB320B79826C00621152790D5B2FB9195ADA50857487CBE72F32C6081CB290027
11641|6072|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000A84B12C6D714EC12A5365B8A0AFDBB9D6535A0A2580BB75224FE3EC963A1508637F55D60AE77F4BCD6AE9C2BAC97533C
11642|6090|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000FBD3A93060F18DD707BB4F87B04789DDA7B15F7A567D055D2A68381107AD15B0EAF8CB53E13B6981430FED6941D13D47
11643|6089|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000009C7F9C31640D5AA45C9267FE64082BD94C2AA351B09BEC24B7377ABB698C033CAA5A46A29D441A17E81C72A1E3D01790
11644|6080|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000077A188E9BB1CCCBEEA6F3C90A9E3FC5F39DF2156BD5D50ADBF2383A57E27E3DB99A34D0FC92E7BB94CD9A7D43791BA04
11645|6101|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000008F0DE902D6A24180CD1FB8520A587FB0CF9F2F04F1AC5EF6761243BCF5291F68548D2AA42C3B22FAFAD2750B31B944BD
11646|6116|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000EFDFC6CC07ED4C5D28651DC45DDE61122874C766CC552165C7E1F4D9DBE469BD6CB7F91973EC6D90C54C99F2991503EF
11647|6286|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000123129CE868554DC4E672841DE54BB255577192A240EDC72A273301C76889CBBFD0C3DEE16D8DA3F1E0C50704F1C5EE7
11648|6264|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000020091C56B2DEEF7F4A55F6AA3880DA93D629ECEBD87C62336005A56ABB4F9C69252C6AC85D2836BC8D5D66DD71226470
11649|6263|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D25622A0F193F09C283E7517EB7C3BD2AAA85AAE950150FE2B46D3A88664AD4CED3625E918E3EBC857C433E997CB97C7
11650|6261|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000004FEF385A3C38CB45CA6114204CF57392D414A44D5AFDADA7F1D7D720C6CF40F636A55D8EF79026D1CC49064C7FF5EB2D
11651|6260|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D6F60BF46F79734AFC2696E18C19F43344436B43A229289C63F44AFBD003F0062085817519239D813F52F25A10B4A4D4
11652|6259|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000008F99B1949F5C09442990A6ECEF3ACDEF4521B353A6821823404D6CF7A34F33EF5B6BFBAA857ED6B8A08C6DC4FD552EA6
11653|6258|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000AC9D3235461F614C07EAB124802E48EB05DD5339748C10ECF24EFF449B6486DC725DD7E67CE5A5DD9ADC7EF946E8F6B0
11654|6257|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000811327498D432CF3894C70001BEE54322FE8DAA0CCE9F47EF17B0224C39FD1F1E69516A744A371C3C190839AE87E87B3
11655|6256|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000CA954CFBDE911EEC6F30B33C01A5068E75C2A103E7A11FABF48175B8B36EB2A04020ED1DB8FDAA0B8F54B277545DA0BF
11656|6255|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000007F2985747A9C225ED6B16AF3DE17F1DB9CC72E102907C5A2D1A90136A506D3FD9D608E755D881322AE96A903983E82D
11657|6220|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000A43AD1067DD1A080BB47A20480AFE332FCA95F6FAC1F232D977B00CDA7F4FB64D4A13F81C9E4D360362C28BAEDEA1156
11658|6234|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000AFE27E93549107FAF1EBA56DF1354F9B02EAA57103405D620D70321982B75CE8A4458B93437FDF83D21050BA9E151A0D
11659|6233|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000892AF71CD26FBBD8110F1D225940F196175C7EE24ECB9571ACEED28D2EFB8A3E44526D7104F14C5ED847FC03DFC600C6
11660|6232|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000066A9FE35ED9019ABD710418A46FF01925DA918A934C43066626FA1925C66350001B04F25AB82F07E7D30E77B4D3DEE7
11661|6231|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000008C6F25E87ACF8EA9DE293B9D3AAD3A2BC9BED9D43E800F30B61226F2BAF686561A23F45C5B31C6BB19AB4820E6C25976
11662|6230|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000009EF8BD3428E083FA3D1A568DA00E606FC20C25AA2B3E2FA5EB156F7F26118D2F478D08CCAA22CFBEC9C58F0BC78C474B
11663|6197|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000052292F335D9E609B6FC0BF712723A0243D299BF26A97FE44880E4207262BFD5B45A0CF7FED2995BCB3CA284304D949DC
11664|6190|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000A3878091C2622432BE4AE3190362CFE938E60324865EC2B2258F5BC5F5CA9DA7EDE1F282887DE277672424007F1620D1
11665|6189|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000B3280B156A59938FC1F9127B5A81469951D177DF192256755A2DBC40B2E9042BD56EBC253B66840832C522074F519A23
11666|6176|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D30DA24130689907000B1A9CA52704073E8837F972D1B9B7BE0B591592B47AD684C9DA91344127A490EAF734E729ECE8
11667|6175|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000000FF745563344DEFECDF8AF8FF949F1142666C744625583B179508B228BBD37E2552E6AFF3843EE2A37EE6E9258C00281
11668|6138|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000000BA2855C4EB6D0C72F4C68996162C1542F79EDA89157F43F306AA386CCB63709C83147CEBD6B93206473AB038CFE16A2
11669|6167|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000009B23CDC6BF2329A0FDB5006D573C5D83E4D9185751795D133EBEFA236B36180F87F0EC373AA46F436DB69024E31228DE
11670|6338|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000FB9C9F16192A050DDDBA96D2FE458D88787F823BBBD988BBF0977BBE19E5486BC8A6C841F0C4DE5B4DD9F656447E50FF
11671|6325|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000009E6A38C6F95A40B8B2963AB376E06CD571684962222E303E519A3EE48BC5E0F60EC8BC00E47C7A320F04ECA638CE71AB
11672|6313|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000A11374DD4DA6E6BA47A8F456ED80EBA58DE9800234AE1C738E021C8724C98BC0F561165BB43F1946A81FCC2C4A4280DD
11673|6312|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000007F8411BDB075917D25A9DCA7E03E1413A7954524693EBDC6A6B1C4E0B430ED566822EFEF45B632D10AAC668E36837AEC
11674|6302|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000050BE00E3741FF309652DB09DCF8ED1A716A52ACCAD8B3CE26AA88E978446DE52E6D3CE0F7CE47188B4DD79FDFC3D8307
11675|6118|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000068C06168F2FE8F47CAB6262BEBC82F8008EBE81CFA06937B9C752594BF988295618A13D2094618E3A3FEE9030FF4588C
11676|6348|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000BF47EB8A196E8B9EE17FE63E2AEC33764AB89DFCE85E2856CF50D4BCFBAE0166CFB8435F99D6D2F936BE27696B9F28EE
11677|6307|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000450C25CDDA4D95728B1704EAE35EEDC2EBA97BF8AD53F0105D01FFB5B99105A5570CC53D18763A1C204791A3B91E3565
11678|6306|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000304A3FD47BAEFCEC2EF92E0B1D593D9EC031C1484945DD19E6CEBAF011D66DF6E49853D526F4FEB55B6D533BA53AD2C9
11679|6366|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000003B3954A32DCB3E1B29D146288E4BA3AFA8A37B61330DE88D864FAE5EE9D0FC4F3A4524688A829355A4E56CE4D44F183
11680|6365|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000006EC61E2BAF930A5A4C5990472E015A2BF120BDA0FB676FF377E01E0D07DCE03A53D8DDBF57CBC61F46087F87611C84C3
11681|6382|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000AC2861738B30A6898156A7124257B721FC5AFEA39DB32892FCD6B7AF499F25D8E9AE8685E1E49FD85D2758B94609B486
11682|6381|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000A655CBDC4AC7D60492EEA1763B307A34A8EE443E3F99A29979FD9B23F00585B0625A37AB5701E19EAD4AC5BBB2062627
11683|6380|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000017F1AB6E61FBEDF5ADDCDEDAA9BAEF50711D0E2CEB885496CA1675E7628A1ED714069E49A3E54230B15149DD6ACDDF67
11684|6379|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000005C2CCDBE5595856E42111FCCFB6B220244FFB3CA1EFBF16122AE78AC224F9C31047137C84472F6472BEC9775D217E5BC
11685|6378|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000026A1D307BAF10855C73F4A0EFD5488A90E24039C62A6F470EEE664F15EA5FF62F778D8AABE43617F1BE7BBE76599F17A
11686|6377|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000F0168223D00E82E9E7321764202C75457E99CCC7E1E9C9625AB63809A67D8D9A153BC460562EC50F151E014DD504D0A5
11687|6376|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000004D62781D7AD11C0B6DFE30E4A281F40FD8A4EBE2D506AF849FD1DBE97C1977D5BC79C567706DB41E87FFB139671A722F
11688|6375|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000559CA594AC1657CEB97B6F9AA3CDEAC9CBE23690AAFC1333CAB58FA6B50EB105904D895A7DE5F456C3799063F3921FD8
11689|6374|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000C4D7699D983B532505B0DA536E2D6C59306860EA77FB388303B7513BD9B2D3D0FB3309F6EFDA06689D7B60073C120771
11690|6373|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000020FE5218CD2588E76C32FF466AE8B6F99931C4DC532D94616931C6DE2E8DADE9FB9140A8588EC0BBB7B5B707D6C03699
11691|6372|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D22DCA665117034188AC3B751EDE81A4D805FF84DD11B1B0AB26E75243DEBCC499D50B1364E92B87E7DEFE5BC4102BB3
11692|6371|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000DDF2D1AD63EB40F5948C3A813236FEDF189B780F862A64AC77B4B4A8822A86B96E1FA2AFA4037BD09C4A23AF8A3AEEA3
11693|6370|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000539A40E5BF1A0EC6EE890EBD1EE87335EB93B4743D4BD7ECFDF9D44367DEB13F153AF0D0EF868E64C9D25067073C5006
11694|6336|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000C97214DDF52E14A1D96F1E9D1E300CC8F7F2FC1565657173AEC9C79E73D732E9387B897085187593F4F771F186D4FEFF
11695|6357|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000005D165BAB849B4A9DACA9DF26E6CE2722CB0CB1912F2EEB7B64E4630260EAF1DBBF3600485836FAB446EF19FD631EF2A2
11696|6356|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000813E85A04F1B9174D90F89A33F318C95689B575C3EBB0F1C39B81F80E7EA9579CF1E333C0DB1686DA5AF31F4B122F4A8
11697|6387|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000AA0C7E1B1102C549085711BE8700BA1DD1C56EC024ACBB8A4933F9938B1B3400577D1E38F73BD6DAC009C2968ED100A4
11698|6386|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000A896B46613F5E4493FCACE39598FAD2B5CBD09FFC256F917E37CB4CAED352B8A5684AA2C9EAC320B7EC9253C6221F87A
11699|6385|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000BEFABF6B74AE38274A7B4DB27EAF06237FDAE481A8B7266DF525857D7178A997210524D4D48A168F4F2FF3A1B5DE553A
11700|6399|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000023DA4B25AEDEBEBB59D3E66C5487E8A3FDB0440D5BE4E23561E6D52B2076184BE9578EBB0FF742CEC2D80B560227F1C2
11701|6398|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000F046D171F7FCD0B4CF3CC41F13A56F8689268BCEC8D38E567B249BC2D0092C897767A2C144A8EA95DB2CB56A9ACD4C1D
11702|6397|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D133A9A1E0BC9FEF487293D31CC41B53E068330D0E631456590E7C023F433434821589B053FC76BD905D792B47F7435F
11703|6396|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000007CB31B32EF8511DD06E5E5B69CE66973C3621C071640A7B37C2202A5C43B2684BF1CD092742A518D096CA18598B0C680
11704|6395|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000CF29F0CB8F12328CDCE02F6185BEF2F99DCCA5AF0866BE70F14ECC5A30AC515A2E8921F9744AF854793E1CA99C7F1281
11705|6394|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000006F0C7BDDBD614DDDB48B4ED97FA693CBD1050C3A158E5AE435F93CDD9507A71E3971321F72361447661E10508E1AC6F1
11706|6393|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000009DF18C929161496426E3A7A0F3A4964BEAE14C448B1A1C22DCE2A6959A16275C94B86AE518DDD255104EC038051424BD
11707|6392|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000379E34C94E851EAF95E76F7852289A62157A4065F2A88F65EE27E9F685DF181EF943B341847B565A9200FC1E1A231CC4
11708|6391|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000086F05E81D30352C66370876708F26EC435D2F2ACF4F727F4F56551915A461ECE78077FC221ACC3F7737004ED12CFC485
11709|6390|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000009E5C0D1ED2147AD8371ED4AFADC111CEA0BB6539AA40E1A9BFA47701FA33979AFF5B77D9AF07718FF3D0BC2EEE0B926C
11710|6389|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000088F6E33A64BD81043B556880578DCFA32C0BF85233F9A5E64979D3AFFBC847D44B54F3910C9240A9B26FF58DC6E789EB
11711|6407|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000040AC7D197557441DC11AA5335D2C2AD6E07233EC4526F7FD9709F596543D4CFF2AA59DE903E5CB586FFA391287E6134E
11712|6406|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000AABECD31FBFA906A364D60A763E0C726E275CAC6ABE2ED14766B23E8362CA118FBC9FAF9DAA41AD8E8D8C3AD23D8BAD2
11713|6405|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000003EEBE834E6F4D65674199E7FDBF33CB5E841291C230E256D47D0E9E12D5EB3A0DD238C1289E7A36BF6F3AD51CA60E2EA
11714|6404|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000BEEAE6A3BA317EE57806212BE187B9C365759B481CBA2002032B3A58E161CAF4606138AE7A31B3AF5FEE49F7DBBD545F
11715|6403|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000005BF8DF6B9D6CC72FA101A4743EADCEA191D25CF4A698BDB8E1D37A8CE0863E95AB1E1CB106A9A0165E6E2C1CD6BF1370
11716|6402|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000093431A60D6846A5D9EE57489436C3838451ECE04335C8CC85C4EF1D2BB67E1B9924383A961FC0D5D21975600DC1EAFD0
11717|6411|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000045765C9363AB798948D47197B2447A2B1E307CD581398BA1AE6B0B35824D46FD8EFCB77115E2AE8F60D080576005E8D0
11718|6410|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000006408DD14FC60FDD23656C5B367DAA7E395E62C5B5DE171D7F3014595DD26030EE454B24894807EF07BD9B5EBD6F83085
11719|6368|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000007A6E8CC3D9A839004BE2FF545AD67262764D4316BCD60BA1F79F8EE0D110C2D377AAE441A5830C3D3DFB8311674CD52A
11720|6414|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000CA5B037AAE98B6C68181B9257C67DC3E07450A862C6C09DE6C343F11BF581EA4DB31E3BEDFD3B0D4FF5747F1598D5C1B
11721|5712|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000B77465DD46E6D53F3ED291D8A517E95F4415D805A9783C24CC61588B07E3AADE63DC70A551530E01C5112D1797CC8B71
11722|6419|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000016FD04D58CEAE680FB9D046BD9C6E951E57E7DC9A21D74D00679BBB3582AF25484C51823A5267127D9B84C067D00C7AF
11723|6452|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000043AAEE507C51DF6BF882310423CE93FC7AA34939266D92D0A6090E61EDC15CDF40AE9CE1ADD3A65F605D3778B32D1538
11724|6439|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000032BA7F9DD99DEA9FF3E641B80CA75F1CC8658D3328C4E644212A8EACA772C3C99ABFCD08A801913A1CDE8E5B1CDB413
11725|6551|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000004FF444FE619E03D9E9F29F21842033A55DF4213CC66B7D27245471B2F06F069380E3F3153B69E20B17AF0FA574D7BEF4
11726|6550|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000001AE51189B65F3DF36FA6A589CFD360DA759123143092A099998C2152AC4C6A951F5F8DA0AD39F38154323843D3F1AB4C
11727|6549|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000037FB12E4CE4BC952E0FB399C1E12BFF1643E917540ACD457464F37B56B0823BA4729C5F64FDB62D2242CEE18AE4BF3A3
11728|6511|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000002775BA680215C5B9542F413B02B407A0959648DB73C2BE9032F7B0B10E5122B5304BD4913A70CDE23F681DBF37C443CE
11729|6510|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000007D123C4F4209E04413A36BED15FC6E4BC75D3D2D946D8E8A4992469F83E3027DB4FC2B30FFEF71348A595CFF9311F2B3
11730|6509|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000036B50115850BAA5DA06A049A2AB4F17718172E6CC6045E04E429FC7DFA140ABD0A8CCBBF4F12726D738D40BFC678670C
11731|6507|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000008757322A2145E698F6603662203AD575D90EA507F41E24D844916CB202412C152BE9927F450689FD77B7A2A60AAFB802
11732|6484|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000004E13B4B5D0E20061946A3D845562FA26BA1159BC1B33CEB00CB4A919A954B05D54319EDEEA277F13B43C60A258B7AD50
11733|6502|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000F769A9997537B29E7FF33C1390617CCAF7C74F6D60DD8F57D9AC756CA4A005C3FFA379757509818A403579F7C8AA373A
11734|6493|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000DFDF4215C4229834D38281C96447DB8B4C6ADB9BCA6C020FC5E97084A5074595088EADB3ADE73A24E182D891443EC687
11735|6486|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000FC51C24D62BF2F27735B83E42C1E387B9390C3625728E0F48E13361AA8A0107F4D07E854AF3BFA9A2A0FE1CFC7F9EA58
11736|6468|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000465617689EB16BEB8EBF996216316CEBACC63690E1C7D4A226FF199DD6C12805130A8645F467DA74F62C38330A3352A8
11737|6423|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000002F7638BC4BE0926EBACD1A7FB241C2612E91DC980D7DA3F62E96E9E6B09560B4C8B7F3F5297160E67B61B33257A8D075
11738|6470|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000022A71DE0DA129E86EE8CD95A303CDEBC21C78D53C0D9AD0D0457A45BC8F501CA8A97CF1EA53CD61D23A607C29B2459D4
11739|6593|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000C9CB4F63617D7C2FA2E3CF177A1B492E84B25937367D09FA60F5DF27E71D4F1A678F17966F86403B88777724BD8AFEBC
11740|6587|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000B8641B1B425C945C0570159BFB267DD14A8C4639C031E4B58427010737E08E98E7C1EFB9DDE5D905F46C44AB1EBD98B0
11741|6547|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000088DBE2440F83CFE1198D41621E177E6CE407C4719345FA3B96B50BCCA8C9052EC6BBDCB8E3EF61CE97903DEE3CF645CF
11742|6546|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000007E1769735C2E760CE9B73BBF5259D9D9197F4D318F212A6899BF0C94E8200DA592B5FE8B25242E77B8731845090913B2
11743|6545|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000800C27DA36BB44AB5F9316F0F7C563B3E4D0D339CEE02D09F6409516086101D0C25B46369E582B3A7DAD984489AE6504
11744|6544|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000081B471AD1BB6FD05BE76CFEF35EE6DB851EFBC7B693D5E23AB9CD31CDB3C0F47D8C85A1B85746FD36E4F8E151DCE4D72
11745|6543|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000EADC20D5A7C23682D76F25D7090DA9FFC80B3F950DD2650661337D6BD50869EA32C3981D485578E38C64CC1B863651DC
11746|6542|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000B5EF04FE2E7D286F276ED93646BA696DEB2D2C14B0EFD9A0057E13E1D01E2B85045AD6862754DEC2799E053B8BCE989E
11747|6539|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000BC55F95B7729FF8E086FBE0486504DD79234174AC5E3D86E0384FD177AD15949604B5B420E46C1F0F77B27A2D60C4B93
11748|6538|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000FE8D44A61859E24386215B4489CBAFB3F162910AD1D56645AACAC0C56C7A7411ED8E39993D3907D31F2B2DA0399AC69F
11749|6537|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000C948F2DEB894C8AC900FD008168B89588FE8B5EC0DBC0AE2A57492F1C2ADD37F25B9019860BC7C34A1AA97E1BA97127C
11750|6536|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000980A8CD5E0A95C32CA501FF0546D1E1800A1205151CFFC3F7E443B8F83B81702001272E230574A95BEB3B509C30D0B03
11751|6535|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000E0C1B2AF769BB0700CEE2BFDEEF72A1DE2BB69504401DD9FA703FBD855F5FA26721D06A1F33966E6085E9C5B7834871D
11752|6565|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000B8D3ADBF0BBB3F92DF459D0C4542ECDF1E0525DF238CF2A6A4121AC52DDA22E960CB08C074B8935C5593A3F046B709E8
11753|6598|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000090BA6457959AE3C67D397EA738DB713D1936694A8C68C2FF35CC2E42F0A1E448F8B8BBF8B0E649409760051D14FCCCD1
11754|6584|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000EEF2BA1152C4434C5AC3440FE5294DF9B62991EDA62C4EE6F398097456234004FF3731CC46A926F45D2137983841BEAA
11755|6605|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000027361085274DB17EE8A1CACC93F0E2163CC1CC29D6322E11DB68EB338209379BA809A4C3ADF36AA40EE6D7AA37E2D6BF
11756|6602|1|2020-03-22 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000CE9CA2E38AB984B860D1BA2B56638F517B0E8930BEFAB001C201BA3FEE0756D537A91191EF2703A183F425606D0A51E5
